annotation_index,image_id,human_label,label_name
624,7030656,1,Other
59,7041108,2,Rim
823,7030874,0,Dent
431,7040995,3,Scratch
345,7063020,2,Rim
604,7056001,3,Scratch
317,7068667,0,Dent
338,7034754,3,Scratch
476,7031863,3,Scratch
633,7069916,2,Rim
136,7035064,3,Scratch
7,7046567,2,Rim
630,7071007,1,Other
732,7071610,1,Other
891,7071010,1,Other
777,7072928,0,Dent
89,7057752,1,Other
284,7073856,3,Scratch
755,7059042,0,Dent
150,7064241,1,Other
680,7038325,2,Rim
164,7031346,2,Rim
835,7044848,0,Dent
816,7072300,1,Other
268,7072082,1,Other
48,7055548,3,Scratch
12,7062158,2,Rim
870,7065904,2,Rim
125,7038432,3,Scratch
283,7049205,3,Scratch
646,7070871,0,Dent
118,7038134,3,Scratch
783,7067598,3,Scratch
282,7049205,2,Rim
678,7031471,0,Dent
295,7038407,3,Scratch
40,7035843,0,Dent
65,7035006,3,Scratch
243,7029096,2,Rim
364,7060935,2,Rim
3,7074070,3,Scratch
222,7070917,3,Scratch
756,7051672,3,Scratch
318,7055118,0,Dent
867,7061194,0,Dent
205,7040217,0,Dent
189,7059539,3,Scratch
726,7056445,2,Rim
807,7062415,0,Dent
56,7025641,3,Scratch
329,7059497,3,Scratch
653,7042025,3,Scratch
655,7055080,1,Other
317,7068667,0,Dent
34,7025381,3,Scratch
245,7050345,3,Scratch
873,7048595,1,Other
741,7037246,0,Dent
501,7053296,3,Scratch
281,7030892,3,Scratch
629,7071007,1,Other
251,7035038,2,Rim
886,7037262,2,Rim
842,7027125,3,Scratch
285,7038297,3,Scratch
253,7071864,0,Dent
679,7038325,3,Scratch
724,7036125,2,Rim
62,7048995,2,Rim
880,7038335,3,Scratch
816,7072300,1,Other
719,7058807,0,Dent
308,7025447,1,Other
322,7058729,2,Rim
350,7073868,3,Scratch
346,7063020,3,Scratch
271,7071604,1,Other
757,7071952,0,Dent
219,7072864,3,Scratch
535,7060100,2,Rim
793,7073466,2,Rim
812,7070036,0,Dent
599,7070007,0,Dent
877,7047008,0,Dent
663,7068764,0,Dent
247,7059390,0,Dent
55,7025641,1,Other
732,7071610,1,Other
893,7037292,2,Rim
546,7025566,1,Other
74,7049171,1,Other
236,7025372,1,Other
629,7071007,1,Other
238,7070287,2,Rim
150,7064241,1,Other
235,7031757,3,Scratch
745,7026840,2,Rim
54,7075255,3,Scratch
750,7036300,2,Rim
401,7035233,0,Dent
13,7034932,2,Rim
502,7040139,0,Dent
730,7043912,0,Dent
391,7064752,2,Rim
433,7046478,2,Rim
467,7059090,2,Rim
132,7060887,2,Rim
363,7058583,2,Rim
851,7065085,3,Scratch
263,7030895,3,Scratch
576,7070191,1,Other
145,7071722,1,Other
272,7071604,1,Other
313,7036477,0,Dent
515,7026877,2,Rim
242,7029096,3,Scratch
508,7070814,0,Dent
571,7063546,2,Rim
639,7053282,2,Rim
640,7036496,2,Rim
526,7043481,0,Dent
377,7025392,1,Other
864,7058518,3,Scratch
576,7070191,1,Other
0,7057517,1,Other
876,7059063,2,Rim
421,7059807,2,Rim
537,7039941,0,Dent
264,7030895,3,Scratch
187,7029547,0,Dent
826,7031876,1,Other
513,7056316,2,Rim
573,7027172,3,Scratch
766,7031219,0,Dent
717,7045760,2,Rim
436,7069918,0,Dent
300,7026376,3,Scratch
407,7070386,0,Dent
315,7068667,0,Dent
156,7070705,1,Other
807,7062415,0,Dent
1,7073954,1,Other
154,7046184,2,Rim
44,7061068,2,Rim
838,7066266,2,Rim
165,7059278,2,Rim
290,7044612,2,Rim
194,7038425,3,Scratch
383,7058499,2,Rim
160,7025650,0,Dent
0,7057517,1,Other
218,7072864,3,Scratch
805,7059672,2,Rim
873,7048595,1,Other
190,7025799,1,Other
542,7034560,0,Dent
196,7040299,3,Scratch
310,7037733,2,Rim
270,7071604,1,Other
214,7028923,3,Scratch
758,7058710,2,Rim
525,7031796,1,Other
791,7031845,1,Other
319,7048713,3,Scratch
181,7038251,3,Scratch
748,7025746,3,Scratch
559,7060088,1,Other
686,7041117,2,Rim
4,7062766,0,Dent
108,7031905,3,Scratch
410,7059143,2,Rim
250,7035038,3,Scratch
630,7071007,1,Other
204,7031131,3,Scratch
0,7057517,1,Other
294,7038407,3,Scratch
89,7057752,1,Other
666,7060596,2,Rim
198,7034714,3,Scratch
781,7053338,3,Scratch
478,7048678,2,Rim
579,7067467,3,Scratch
881,7038335,3,Scratch
618,7070810,0,Dent
658,7073495,2,Rim
744,7074812,1,Other
473,7072891,1,Other
858,7058444,1,Other
580,7051464,0,Dent
747,7071587,1,Other
186,7026761,2,Rim
432,7071261,1,Other
634,7025488,2,Rim
643,7066367,0,Dent
831,7051469,0,Dent
61,7063346,0,Dent
857,7038482,3,Scratch
137,7041337,3,Scratch
839,7026519,3,Scratch
820,7036455,2,Rim
92,7046459,2,Rim
21,7038438,3,Scratch
454,7042036,0,Dent
81,7060866,0,Dent
639,7053282,2,Rim
528,7059041,0,Dent
90,7040001,0,Dent
736,7069823,0,Dent
389,7048603,2,Rim
126,7048684,2,Rim
426,7069599,3,Scratch
747,7071587,1,Other
618,7070810,0,Dent
377,7025392,1,Other
565,7070891,0,Dent
438,7062192,0,Dent
415,7073094,2,Rim
632,7069916,0,Dent
550,7036406,0,Dent
193,7038267,3,Scratch
230,7035159,2,Rim
144,7071722,1,Other
116,7044758,2,Rim
93,7070717,1,Other
325,7069246,3,Scratch
878,7031786,1,Other
304,7060269,2,Rim
824,7065430,0,Dent
360,7026458,3,Scratch
185,7046701,3,Scratch
629,7071007,1,Other
760,7027155,3,Scratch
75,7051604,0,Dent
361,7025581,2,Rim
546,7025566,1,Other
18,7036544,2,Rim
26,7036350,3,Scratch
441,7045165,2,Rim
743,7074812,1,Other
525,7031796,1,Other
569,7057989,3,Scratch
134,7034548,3,Scratch
250,7035038,3,Scratch
279,7031093,0,Dent
686,7041117,2,Rim
858,7058444,1,Other
742,7074812,1,Other
298,7059704,0,Dent
37,7040267,0,Dent
826,7031876,1,Other
878,7031786,1,Other
716,7064844,2,Rim
649,7035040,2,Rim
308,7025447,1,Other
135,7034548,3,Scratch
743,7074812,1,Other
259,7025451,0,Dent
202,7031114,3,Scratch
55,7025641,1,Other
320,7048713,3,Scratch
93,7070717,1,Other
200,7072447,3,Scratch
681,7046372,2,Rim
270,7071604,1,Other
10,7046596,2,Rim
396,7064789,0,Dent
365,7067258,3,Scratch
546,7025566,1,Other
545,7025566,3,Scratch
802,7072086,0,Dent
622,7062011,2,Rim
887,7025866,1,Other
565,7070891,0,Dent
162,7031873,3,Scratch
69,7058622,1,Other
511,7069858,1,Other
435,7043413,0,Dent
825,7058003,3,Scratch
35,7057746,3,Scratch
398,7061806,2,Rim
732,7071610,1,Other
251,7035038,2,Rim
357,7030703,0,Dent
887,7025866,1,Other
311,7037733,3,Scratch
539,7056347,3,Scratch
150,7064241,1,Other
39,7027002,2,Rim
63,7048995,3,Scratch
694,7065787,2,Rim
695,7026428,2,Rim
765,7071715,2,Rim
127,7039690,0,Dent
426,7069599,3,Scratch
624,7030656,1,Other
379,7050001,2,Rim
254,7071864,3,Scratch
354,7070745,0,Dent
890,7071010,3,Scratch
337,7044137,2,Rim
73,7049171,3,Scratch
727,7046040,2,Rim
848,7074270,2,Rim
150,7064241,1,Other
560,7060325,2,Rim
670,7066410,2,Rim
5,7060727,2,Rim
133,7059136,0,Dent
826,7031876,1,Other
105,7030898,0,Dent
551,7044664,2,Rim
261,7055702,0,Dent
887,7025866,1,Other
252,7058255,0,Dent
511,7069858,1,Other
38,7062634,0,Dent
698,7075891,1,Other
155,7070208,0,Dent
30,7065560,0,Dent
397,7068348,0,Dent
511,7069858,1,Other
558,7026619,2,Rim
794,7038125,3,Scratch
372,7070121,2,Rim
172,7025546,0,Dent
101,7066460,3,Scratch
432,7071261,1,Other
874,7048595,0,Dent
268,7072082,1,Other
884,7036007,0,Dent
796,7038436,3,Scratch
100,7046737,2,Rim
470,7054092,0,Dent
575,7070191,2,Rim
377,7025392,1,Other
881,7038335,3,Scratch
206,7058286,2,Rim
821,7063285,0,Dent
878,7031786,1,Other
271,7071604,1,Other
818,7069828,3,Scratch
249,7064908,0,Dent
566,7070891,0,Dent
208,7032537,0,Dent
743,7074812,1,Other
748,7025746,3,Scratch
817,7069828,3,Scratch
788,7031626,3,Scratch
293,7074815,1,Other
584,7062624,2,Rim
220,7070917,3,Scratch
830,7038226,3,Scratch
677,7072424,0,Dent
52,7059959,2,Rim
55,7025641,1,Other
804,7071665,0,Dent
548,7044748,3,Scratch
417,7060813,2,Rim
693,7068144,3,Scratch
50,7025737,2,Rim
615,7064992,1,Other
141,7070924,2,Rim
706,7061783,0,Dent
872,7048595,1,Other
494,7071295,0,Dent
894,7038343,3,Scratch
404,7058274,0,Dent
211,7074818,1,Other
120,7058090,0,Dent
734,7043747,0,Dent
246,7046329,2,Rim
474,7056192,3,Scratch
587,7066288,2,Rim
195,7038425,2,Rim
242,7029096,3,Scratch
809,7070036,2,Rim
190,7025799,1,Other
293,7074815,1,Other
107,7051520,3,Scratch
803,7072086,3,Scratch
76,7070056,0,Dent
333,7058796,2,Rim
456,7074826,2,Rim
845,7040910,0,Dent
71,7038423,3,Scratch
459,7034995,2,Rim
507,7031547,3,Scratch
266,7058629,0,Dent
827,7026835,2,Rim
784,7073477,2,Rim
739,7057514,0,Dent
858,7058444,1,Other
255,7040344,0,Dent
685,7041117,0,Dent
223,7026612,2,Rim
336,7058130,3,Scratch
791,7031845,1,Other
8,7060786,0,Dent
293,7074815,1,Other
409,7025458,1,Other
555,7059279,2,Rim
409,7025458,1,Other
477,7048678,3,Scratch
740,7041122,0,Dent
301,7026376,2,Rim
289,7048905,0,Dent
747,7071587,1,Other
285,7038297,3,Scratch
101,7066460,3,Scratch
145,7071722,1,Other
841,7026519,3,Scratch
798,7038479,2,Rim
171,7044693,0,Dent
413,7048486,0,Dent
353,7037278,2,Rim
480,7055743,2,Rim
60,7062405,0,Dent
607,7035302,3,Scratch
40,7035843,0,Dent
836,7049108,3,Scratch
889,7071010,2,Rim
163,7068757,0,Dent
294,7038407,3,Scratch
509,7070814,0,Dent
606,7046482,2,Rim
661,7048683,3,Scratch
210,7052318,0,Dent
463,7036533,2,Rim
14,7075548,3,Scratch
556,7050517,2,Rim
331,7026511,3,Scratch
308,7025447,1,Other
440,7034568,3,Scratch
344,7035050,3,Scratch
453,7038124,3,Scratch
813,7070036,0,Dent
461,7060061,0,Dent
144,7071722,1,Other
355,7058149,0,Dent
810,7070036,0,Dent
572,7058894,2,Rim
339,7066493,0,Dent
272,7071604,1,Other
278,7049751,3,Scratch
191,7029225,3,Scratch
240,7048999,2,Rim
445,7034878,3,Scratch
616,7070810,0,Dent
744,7074812,1,Other
258,7058575,0,Dent
629,7071007,1,Other
527,7032143,0,Dent
702,7060512,2,Rim
749,7025746,1,Other
671,7058527,0,Dent
434,7058205,0,Dent
8,7060786,0,Dent
443,7025386,1,Other
267,7027165,3,Scratch
443,7025386,1,Other
512,7034794,3,Scratch
327,7044101,0,Dent
347,7070285,2,Rim
211,7074818,1,Other
144,7071722,1,Other
749,7025746,1,Other
562,7073285,3,Scratch
161,7037701,2,Rim
33,7025381,1,Other
27,7041045,0,Dent
200,7072447,3,Scratch
235,7031757,3,Scratch
400,7031579,0,Dent
310,7037733,2,Rim
519,7066180,0,Dent
45,7039945,0,Dent
783,7067598,3,Scratch
636,7068864,2,Rim
626,7026390,2,Rim
891,7071010,1,Other
33,7025381,1,Other
211,7074818,1,Other
419,7026385,3,Scratch
306,7064242,0,Dent
559,7060088,1,Other
302,7058890,2,Rim
303,7060269,0,Dent
416,7058243,2,Rim
258,7058575,0,Dent
761,7025689,2,Rim
83,7052811,0,Dent
522,7048620,2,Rim
454,7042036,0,Dent
601,7031597,0,Dent
803,7072086,3,Scratch
458,7051056,2,Rim
504,7062329,2,Rim
819,7048961,0,Dent
113,7060493,2,Rim
713,7054167,2,Rim
754,7031589,3,Scratch
272,7071604,1,Other
178,7034958,3,Scratch
293,7074815,1,Other
237,7059119,0,Dent
491,7030876,2,Rim
525,7031796,1,Other
698,7075891,1,Other
312,7036477,2,Rim
378,7076484,2,Rim
738,7069823,0,Dent
14,7075548,3,Scratch
850,7065085,0,Dent
106,7070487,1,Other
541,7027239,0,Dent
46,7036076,2,Rim
749,7025746,1,Other
167,7040312,0,Dent
630,7071007,1,Other
297,7072750,3,Scratch
268,7072082,1,Other
262,7030895,3,Scratch
414,7038295,2,Rim
64,7026798,2,Rim
578,7025683,2,Rim
490,7069846,2,Rim
888,7071017,2,Rim
728,7048885,0,Dent
225,7072506,0,Dent
432,7071261,1,Other
785,7049780,2,Rim
33,7025381,1,Other
85,7053664,3,Scratch
31,7046521,0,Dent
540,7056347,2,Rim
271,7071604,1,Other
79,7035057,3,Scratch
375,7038309,2,Rim
334,7038327,2,Rim
852,7065085,0,Dent
272,7071604,1,Other
592,7050884,2,Rim
85,7053664,3,Scratch
822,7051081,3,Scratch
778,7072928,3,Scratch
883,7041118,2,Rim
787,7058780,2,Rim
451,7068042,3,Scratch
654,7049135,2,Rim
860,7057523,0,Dent
377,7025392,1,Other
863,7067181,2,Rim
15,7037300,2,Rim
521,7074389,0,Dent
27,7041045,0,Dent
473,7072891,1,Other
837,7071907,3,Scratch
236,7025372,1,Other
878,7031786,1,Other
22,7053779,3,Scratch
6,7031758,3,Scratch
170,7034960,2,Rim
168,7048637,2,Rim
190,7025799,1,Other
213,7058613,3,Scratch
715,7066379,0,Dent
505,7044755,0,Dent
473,7072891,1,Other
399,7061806,3,Scratch
638,7068864,0,Dent
89,7057752,1,Other
20,7026503,0,Dent
790,7040274,0,Dent
31,7046521,0,Dent
492,7071295,2,Rim
