annotation_index,image_id,human_label,label_name
559,7060088,1,Other
150,7064241,1,Other
150,7064241,1,Other
340,7068654,0,Dent
283,7049205,3,Scratch
742,7074812,1,Other
879,7038335,0,Dent
590,7069609,0,Dent
632,7069916,0,Dent
742,7074812,1,Other
191,7029225,3,Scratch
723,7068411,0,Dent
283,7049205,3,Scratch
31,7046521,0,Dent
276,7071032,2,Rim
187,7029547,0,Dent
755,7059042,0,Dent
279,7031093,0,Dent
740,7041122,0,Dent
293,7074815,1,Other
293,7074815,1,Other
477,7048678,3,Scratch
381,7050001,3,Scratch
781,7053338,3,Scratch
796,7038436,3,Scratch
794,7038125,3,Scratch
857,7038482,3,Scratch
511,7069858,1,Other
475,7056192,0,Dent
270,7071604,1,Other
521,7074389,0,Dent
678,7031471,0,Dent
194,7038425,3,Scratch
336,7058130,3,Scratch
511,7069858,1,Other
511,7069858,1,Other
539,7056347,3,Scratch
247,7059390,0,Dent
293,7074815,1,Other
293,7074815,1,Other
352,7072476,3,Scratch
763,7026498,3,Scratch
821,7063285,0,Dent
418,7026385,0,Dent
816,7072300,1,Other
357,7030703,0,Dent
272,7071604,1,Other
272,7071604,1,Other
68,7075038,0,Dent
318,7055118,0,Dent
562,7073285,3,Scratch
858,7058444,1,Other
624,7030656,1,Other
196,7040299,3,Scratch
272,7071604,1,Other
541,7027239,0,Dent
511,7069858,1,Other
816,7072300,1,Other
821,7063285,0,Dent
810,7070036,0,Dent
845,7040910,0,Dent
90,7040001,0,Dent
249,7064908,0,Dent
858,7058444,1,Other
38,7062634,0,Dent
453,7038124,3,Scratch
163,7068757,0,Dent
831,7051469,0,Dent
436,7069918,0,Dent
213,7058613,3,Scratch
470,7054092,0,Dent
629,7071007,1,Other
272,7071604,1,Other
816,7072300,1,Other
360,7026458,3,Scratch
858,7058444,1,Other
629,7071007,1,Other
629,7071007,1,Other
629,7071007,1,Other
461,7060061,0,Dent
569,7057989,3,Scratch
237,7059119,0,Dent
160,7025650,0,Dent
825,7058003,3,Scratch
317,7068667,0,Dent
45,7039945,0,Dent
515,7026877,2,Rim
329,7059497,3,Scratch
124,7054613,3,Scratch
179,7034904,3,Scratch
173,7059708,3,Scratch
105,7030898,0,Dent
106,7070487,1,Other
106,7070487,1,Other
877,7047008,0,Dent
874,7048595,0,Dent
2,7073954,0,Dent
317,7068667,0,Dent
804,7071665,0,Dent
14,7075548,3,Scratch
867,7061194,0,Dent
399,7061806,3,Scratch
715,7066379,0,Dent
706,7061783,0,Dent
630,7071007,1,Other
109,7038349,3,Scratch
866,7027363,3,Scratch
65,7035006,3,Scratch
89,7057752,1,Other
89,7057752,1,Other
83,7052811,0,Dent
144,7071722,1,Other
229,7034925,3,Scratch
106,7070487,1,Other
630,7071007,1,Other
133,7059136,0,Dent
835,7044848,0,Dent
766,7031219,0,Dent
4,7062766,0,Dent
267,7027165,3,Scratch
311,7037733,3,Scratch
114,7069793,0,Dent
864,7058518,3,Scratch
61,7063346,0,Dent
873,7048595,1,Other
748,7025746,3,Scratch
69,7058622,1,Other
819,7048961,0,Dent
573,7027172,3,Scratch
158,7064983,3,Scratch
811,7070036,3,Scratch
100,7046737,2,Rim
356,7030703,0,Dent
748,7025746,3,Scratch
69,7058622,1,Other
218,7072864,3,Scratch
172,7025546,0,Dent
788,7031626,3,Scratch
468,7071925,0,Dent
404,7058274,0,Dent
790,7040274,0,Dent
34,7025381,3,Scratch
26,7036350,3,Scratch
698,7075891,1,Other
698,7075891,1,Other
698,7075891,1,Other
644,7070774,0,Dent
753,7027288,3,Scratch
79,7035057,3,Scratch
404,7058274,0,Dent
294,7038407,3,Scratch
878,7031786,1,Other
69,7058622,1,Other
428,7040011,0,Dent
698,7075891,1,Other
262,7030895,3,Scratch
545,7025566,3,Scratch
56,7025641,3,Scratch
198,7034714,3,Scratch
890,7071010,3,Scratch
741,7037246,0,Dent
127,7039690,0,Dent
299,7070055,3,Scratch
786,7049780,3,Scratch
14,7075548,3,Scratch
144,7071722,1,Other
144,7071722,1,Other
35,7057746,3,Scratch
663,7068764,0,Dent
760,7027155,3,Scratch
299,7070055,3,Scratch
445,7034878,3,Scratch
808,7053127,3,Scratch
524,7025954,0,Dent
734,7043747,0,Dent
504,7062329,2,Rim
172,7025546,0,Dent
355,7058149,0,Dent
508,7070814,0,Dent
442,7063146,0,Dent
200,7072447,3,Scratch
259,7025451,0,Dent
638,7068864,0,Dent
85,7053664,3,Scratch
85,7053664,3,Scratch
871,7038471,3,Scratch
523,7044294,0,Dent
737,7069823,0,Dent
289,7048905,0,Dent
50,7025737,2,Rim
576,7070191,1,Other
576,7070191,1,Other
878,7031786,1,Other
144,7071722,1,Other
760,7027155,3,Scratch
210,7052318,0,Dent
264,7030895,3,Scratch
858,7058444,1,Other
29,7051720,3,Scratch
800,7063077,0,Dent
342,7041023,0,Dent
298,7059704,0,Dent
777,7072928,0,Dent
434,7058205,0,Dent
135,7034548,3,Scratch
655,7055080,1,Other
655,7055080,1,Other
426,7069599,3,Scratch
655,7055080,1,Other
661,7048683,3,Scratch
826,7031876,1,Other
826,7031876,1,Other
0,7057517,1,Other
0,7057517,1,Other
576,7070191,1,Other
772,7025883,0,Dent
576,7070191,1,Other
749,7025746,1,Other
8,7060786,0,Dent
1,7073954,1,Other
1,7073954,1,Other
219,7072864,3,Scratch
754,7031589,3,Scratch
738,7069823,0,Dent
826,7031876,1,Other
826,7031876,1,Other
822,7051081,3,Scratch
295,7038407,3,Scratch
252,7058255,0,Dent
190,7025799,1,Other
190,7025799,1,Other
190,7025799,1,Other
749,7025746,1,Other
1,7073954,1,Other
325,7069246,3,Scratch
8,7060786,0,Dent
351,7072476,3,Scratch
1,7073954,1,Other
791,7031845,1,Other
22,7053779,3,Scratch
190,7025799,1,Other
443,7025386,1,Other
443,7025386,1,Other
850,7065085,0,Dent
63,7048995,3,Scratch
824,7065430,0,Dent
145,7071722,1,Other
501,7053296,3,Scratch
78,7035880,0,Dent
319,7048713,3,Scratch
268,7072082,1,Other
268,7072082,1,Other
839,7026519,3,Scratch
348,7070285,3,Scratch
443,7025386,1,Other
443,7025386,1,Other
671,7058527,0,Dent
550,7036406,0,Dent
401,7035233,0,Dent
181,7038251,3,Scratch
686,7041117,2,Rim
107,7051520,3,Scratch
268,7072082,1,Other
88,7041047,2,Rim
211,7074818,1,Other
451,7068042,3,Scratch
112,7070122,3,Scratch
146,7025633,0,Dent
224,7072506,0,Dent
211,7074818,1,Other
40,7035843,0,Dent
830,7038226,3,Scratch
145,7071722,1,Other
685,7041117,0,Dent
268,7072082,1,Other
236,7025372,1,Other
236,7025372,1,Other
236,7025372,1,Other
537,7039941,0,Dent
303,7060269,0,Dent
33,7025381,1,Other
33,7025381,1,Other
55,7025641,1,Other
55,7025641,1,Other
313,7036477,0,Dent
863,7067181,2,Rim
618,7070810,0,Dent
96,7070565,0,Dent
618,7070810,0,Dent
74,7049171,1,Other
40,7035843,0,Dent
519,7066180,0,Dent
749,7025746,1,Other
749,7025746,1,Other
646,7070871,0,Dent
686,7041117,2,Rim
542,7034560,0,Dent
33,7025381,1,Other
396,7064789,0,Dent
55,7025641,1,Other
202,7031114,3,Scratch
773,7074781,0,Dent
30,7065560,0,Dent
241,7025740,2,Rim
458,7051056,2,Rim
120,7058090,0,Dent
616,7070810,0,Dent
528,7059041,0,Dent
285,7038297,3,Scratch
233,7041084,0,Dent
205,7040217,0,Dent
363,7058583,2,Rim
502,7040139,0,Dent
487,7026542,0,Dent
636,7068864,2,Rim
548,7044748,3,Scratch
285,7038297,3,Scratch
304,7060269,2,Rim
783,7067598,3,Scratch
441,7045165,2,Rim
154,7046184,2,Rim
372,7070121,2,Rim
232,7041084,2,Rim
887,7025866,1,Other
793,7073466,2,Rim
27,7041045,0,Dent
300,7026376,3,Scratch
886,7037262,2,Rim
758,7058710,2,Rim
607,7035302,3,Scratch
820,7036455,2,Rim
339,7066493,0,Dent
55,7025641,1,Other
592,7050884,2,Rim
773,7074781,0,Dent
842,7027125,3,Scratch
467,7059090,2,Rim
697,7060636,2,Rim
261,7055702,0,Dent
221,7070917,2,Rim
142,7068630,2,Rim
27,7041045,0,Dent
714,7058895,2,Rim
851,7065085,3,Scratch
584,7062624,2,Rim
540,7056347,2,Rim
306,7064242,0,Dent
497,7025503,2,Rim
341,7068654,2,Rim
640,7036496,2,Rim
185,7046701,3,Scratch
104,7073816,3,Scratch
397,7068348,0,Dent
666,7060596,2,Rim
93,7070717,1,Other
93,7070717,1,Other
851,7065085,3,Scratch
309,7054388,2,Rim
893,7037292,2,Rim
223,7026612,2,Rim
535,7060100,2,Rim
702,7060512,2,Rim
420,7034973,2,Rim
238,7070287,2,Rim
93,7070717,1,Other
775,7034376,3,Scratch
383,7058499,2,Rim
848,7074270,2,Rim
126,7048684,2,Rim
66,7035006,2,Rim
895,7038343,2,Rim
113,7060493,2,Rim
834,7029059,2,Rim
888,7071017,2,Rim
157,7037352,2,Rim
258,7058575,0,Dent
258,7058575,0,Dent
787,7058780,2,Rim
883,7041118,2,Rim
322,7058729,2,Rim
805,7059672,2,Rim
745,7026840,2,Rim
733,7025913,0,Dent
364,7060935,2,Rim
634,7025488,2,Rim
832,7037288,2,Rim
572,7058894,2,Rim
353,7037278,2,Rim
798,7038479,2,Rim
505,7044755,0,Dent
478,7048678,2,Rim
765,7071715,2,Rim
337,7044137,2,Rim
452,7076154,0,Dent
195,7038425,2,Rim
459,7034995,2,Rim
414,7038295,2,Rim
713,7054167,2,Rim
282,7049205,2,Rim
876,7059063,2,Rim
649,7035040,2,Rim
709,7068889,2,Rim
612,7053567,2,Rim
92,7046459,2,Rim
334,7038327,2,Rim
654,7049135,2,Rim
312,7036477,2,Rim
555,7059279,2,Rim
479,7058455,2,Rim
894,7038343,3,Scratch
164,7031346,2,Rim
455,7071522,2,Rim
64,7026798,2,Rim
556,7050517,2,Rim
716,7064844,2,Rim
717,7045760,2,Rim
18,7036544,2,Rim
243,7029096,2,Rim
546,7025566,1,Other
546,7025566,1,Other
761,7025689,2,Rim
165,7059278,2,Rim
529,7059041,2,Rim
784,7073477,2,Rim
44,7061068,2,Rim
52,7059959,2,Rim
785,7049780,2,Rim
727,7046040,2,Rim
51,7025467,2,Rim
240,7048999,2,Rim
416,7058243,2,Rim
626,7026390,2,Rim
