annotation_index,image_id,human_label,label_name
755,7059042,0,Dent
839,7026519,3,Scratch
791,7031845,1,Other
791,7031845,1,Other
501,7053296,3,Scratch
150,7064241,1,Other
150,7064241,1,Other
90,7040001,0,Dent
141,7070924,2,Rim
791,7031845,1,Other
320,7048713,3,Scratch
145,7071722,1,Other
145,7071722,1,Other
742,7074812,1,Other
407,7070386,0,Dent
20,7026503,0,Dent
17,7036543,3,Scratch
678,7031471,0,Dent
630,7071007,1,Other
400,7031579,0,Dent
101,7066460,3,Scratch
566,7070891,0,Dent
145,7071722,1,Other
145,7071722,1,Other
630,7071007,1,Other
630,7071007,1,Other
630,7071007,1,Other
346,7063020,3,Scratch
576,7070191,1,Other
185,7046701,3,Scratch
483,7026440,0,Dent
738,7069823,0,Dent
756,7051672,3,Scratch
742,7074812,1,Other
742,7074812,1,Other
156,7070705,1,Other
156,7070705,1,Other
156,7070705,1,Other
311,7037733,3,Scratch
101,7066460,3,Scratch
150,7064241,1,Other
103,7052805,3,Scratch
320,7048713,3,Scratch
576,7070191,1,Other
576,7070191,1,Other
355,7058149,0,Dent
3,7074070,3,Scratch
156,7070705,1,Other
430,7071297,0,Dent
357,7030703,0,Dent
629,7071007,1,Other
777,7072928,0,Dent
229,7034925,3,Scratch
629,7071007,1,Other
629,7071007,1,Other
629,7071007,1,Other
344,7035050,3,Scratch
181,7038251,3,Scratch
861,7036318,3,Scratch
340,7068654,0,Dent
205,7040217,0,Dent
14,7075548,3,Scratch
885,7045015,3,Scratch
253,7071864,0,Dent
124,7054613,3,Scratch
426,7069599,3,Scratch
601,7031597,0,Dent
360,7026458,3,Scratch
730,7043912,0,Dent
348,7070285,3,Scratch
61,7063346,0,Dent
118,7038134,3,Scratch
179,7034904,3,Scratch
208,7032537,0,Dent
754,7031589,3,Scratch
266,7058629,0,Dent
548,7044748,3,Scratch
828,7070911,3,Scratch
624,7030656,1,Other
295,7038407,3,Scratch
73,7049171,3,Scratch
426,7069599,3,Scratch
565,7070891,0,Dent
565,7070891,0,Dent
262,7030895,3,Scratch
213,7058613,3,Scratch
144,7071722,1,Other
144,7071722,1,Other
106,7070487,1,Other
106,7070487,1,Other
54,7075255,3,Scratch
255,7040344,0,Dent
16,7036543,3,Scratch
114,7069793,0,Dent
315,7068667,0,Dent
270,7071604,1,Other
270,7071604,1,Other
270,7071604,1,Other
624,7030656,1,Other
633,7069916,2,Rim
624,7030656,1,Other
624,7030656,1,Other
475,7056192,0,Dent
245,7050345,3,Scratch
319,7048713,3,Scratch
319,7048713,3,Scratch
144,7071722,1,Other
144,7071722,1,Other
388,7071028,0,Dent
779,7031782,3,Scratch
539,7056347,3,Scratch
428,7040011,0,Dent
316,7068667,2,Rim
762,7029264,3,Scratch
569,7057989,3,Scratch
270,7071604,1,Other
318,7055118,0,Dent
817,7069828,3,Scratch
578,7025683,2,Rim
26,7036350,3,Scratch
338,7034754,3,Scratch
568,7040112,0,Dent
880,7038335,3,Scratch
766,7031219,0,Dent
293,7074815,1,Other
655,7055080,1,Other
453,7038124,3,Scratch
200,7072447,3,Scratch
106,7070487,1,Other
211,7074818,1,Other
377,7025392,1,Other
202,7031114,3,Scratch
4,7062766,0,Dent
112,7070122,3,Scratch
753,7027288,3,Scratch
545,7025566,3,Scratch
881,7038335,3,Scratch
370,7054203,3,Scratch
125,7038432,3,Scratch
75,7051604,0,Dent
293,7074815,1,Other
2,7073954,0,Dent
109,7038349,3,Scratch
377,7025392,1,Other
377,7025392,1,Other
211,7074818,1,Other
211,7074818,1,Other
173,7059708,3,Scratch
818,7069828,3,Scratch
891,7071010,1,Other
891,7071010,1,Other
127,7039690,0,Dent
298,7059704,0,Dent
211,7074818,1,Other
527,7032143,0,Dent
436,7069918,0,Dent
524,7025954,0,Dent
873,7048595,1,Other
293,7074815,1,Other
655,7055080,1,Other
655,7055080,1,Other
860,7057523,0,Dent
891,7071010,1,Other
271,7071604,1,Other
271,7071604,1,Other
271,7071604,1,Other
356,7030703,0,Dent
810,7070036,0,Dent
773,7074781,0,Dent
377,7025392,1,Other
874,7048595,0,Dent
442,7063146,0,Dent
294,7038407,3,Scratch
264,7030895,3,Scratch
431,7040995,3,Scratch
644,7070774,0,Dent
559,7060088,1,Other
559,7060088,1,Other
293,7074815,1,Other
881,7038335,3,Scratch
891,7071010,1,Other
59,7041108,2,Rim
200,7072447,3,Scratch
723,7068411,0,Dent
559,7060088,1,Other
68,7075038,0,Dent
580,7051464,0,Dent
873,7048595,1,Other
632,7069916,0,Dent
191,7029225,3,Scratch
590,7069609,0,Dent
873,7048595,1,Other
48,7055548,3,Scratch
136,7035064,3,Scratch
760,7027155,3,Scratch
559,7060088,1,Other
214,7028923,3,Scratch
299,7070055,3,Scratch
235,7031757,3,Scratch
271,7071604,1,Other
204,7031131,3,Scratch
96,7070565,0,Dent
219,7072864,3,Scratch
573,7027172,3,Scratch
480,7055743,2,Rim
327,7044101,0,Dent
235,7031757,3,Scratch
189,7059539,3,Scratch
604,7056001,3,Scratch
543,7034560,3,Scratch
723,7068411,0,Dent
419,7026385,3,Scratch
526,7043481,0,Dent
79,7035057,3,Scratch
819,7048961,0,Dent
294,7038407,3,Scratch
618,7070810,0,Dent
618,7070810,0,Dent
97,7067002,3,Scratch
76,7070056,0,Dent
300,7026376,3,Scratch
354,7070745,0,Dent
807,7062415,0,Dent
835,7044848,0,Dent
336,7058130,3,Scratch
137,7041337,3,Scratch
579,7067467,3,Scratch
872,7048595,1,Other
872,7048595,1,Other
155,7070208,0,Dent
773,7074781,0,Dent
268,7072082,1,Other
268,7072082,1,Other
69,7058622,1,Other
176,7035097,3,Scratch
749,7025746,1,Other
749,7025746,1,Other
220,7070917,3,Scratch
508,7070814,0,Dent
858,7058444,1,Other
858,7058444,1,Other
872,7048595,1,Other
749,7025746,1,Other
749,7025746,1,Other
781,7053338,3,Scratch
268,7072082,1,Other
677,7072424,0,Dent
276,7071032,2,Rim
222,7070917,3,Scratch
6,7031758,3,Scratch
34,7025381,3,Scratch
194,7038425,3,Scratch
808,7053127,3,Scratch
671,7058527,0,Dent
807,7062415,0,Dent
432,7071261,1,Other
432,7071261,1,Other
432,7071261,1,Other
858,7058444,1,Other
79,7035057,3,Scratch
833,7029059,3,Scratch
836,7049108,3,Scratch
836,7049108,3,Scratch
744,7074812,1,Other
878,7031786,1,Other
878,7031786,1,Other
878,7031786,1,Other
748,7025746,3,Scratch
748,7025746,3,Scratch
841,7026519,3,Scratch
803,7072086,3,Scratch
812,7070036,0,Dent
445,7034878,3,Scratch
607,7035302,3,Scratch
63,7048995,3,Scratch
268,7072082,1,Other
352,7072476,3,Scratch
178,7034958,3,Scratch
289,7048905,0,Dent
858,7058444,1,Other
413,7048486,0,Dent
69,7058622,1,Other
69,7058622,1,Other
477,7048678,3,Scratch
247,7059390,0,Dent
247,7059390,0,Dent
744,7074812,1,Other
744,7074812,1,Other
744,7074812,1,Other
432,7071261,1,Other
263,7030895,3,Scratch
737,7069823,0,Dent
366,7056098,0,Dent
512,7034794,3,Scratch
231,7053309,3,Scratch
163,7068757,0,Dent
525,7031796,1,Other
231,7053309,3,Scratch
279,7031093,0,Dent
188,7027406,3,Scratch
74,7049171,1,Other
741,7037246,0,Dent
299,7070055,3,Scratch
329,7059497,3,Scratch
308,7025447,1,Other
308,7025447,1,Other
89,7057752,1,Other
171,7044693,0,Dent
38,7062634,0,Dent
646,7070871,0,Dent
308,7025447,1,Other
470,7054092,0,Dent
661,7048683,3,Scratch
811,7070036,3,Scratch
525,7031796,1,Other
525,7031796,1,Other
236,7025372,1,Other
236,7025372,1,Other
878,7031786,1,Other
175,7026715,0,Dent
74,7049171,1,Other
263,7030895,3,Scratch
788,7031626,3,Scratch
35,7057746,3,Scratch
196,7040299,3,Scratch
537,7039941,0,Dent
236,7025372,1,Other
525,7031796,1,Other
732,7071610,1,Other
732,7071610,1,Other
33,7025381,1,Other
33,7025381,1,Other
107,7051520,3,Scratch
74,7049171,1,Other
158,7064983,3,Scratch
859,7057523,0,Dent
867,7061194,0,Dent
643,7066367,0,Dent
89,7057752,1,Other
89,7057752,1,Other
60,7062405,0,Dent
267,7027165,3,Scratch
233,7041084,0,Dent
543,7034560,3,Scratch
196,7040299,3,Scratch
576,7070191,1,Other
852,7065085,0,Dent
404,7058274,0,Dent
250,7035038,3,Scratch
250,7035038,3,Scratch
837,7071907,3,Scratch
351,7072476,3,Scratch
31,7046521,0,Dent
242,7029096,3,Scratch
790,7040274,0,Dent
732,7071610,1,Other
732,7071610,1,Other
438,7062192,0,Dent
325,7069246,3,Scratch
867,7061194,0,Dent
404,7058274,0,Dent
802,7072086,0,Dent
750,7036300,2,Rim
831,7051469,0,Dent
160,7025650,0,Dent
455,7071522,2,Rim
283,7049205,3,Scratch
615,7064992,1,Other
615,7064992,1,Other
615,7064992,1,Other
786,7049780,3,Scratch
78,7035880,0,Dent
33,7025381,1,Other
615,7064992,1,Other
242,7029096,3,Scratch
760,7027155,3,Scratch
297,7072750,3,Scratch
463,7036533,2,Rim
199,7034714,3,Scratch
490,7069846,2,Rim
81,7060866,0,Dent
628,7071007,3,Scratch
800,7063077,0,Dent
774,7074781,0,Dent
249,7064908,0,Dent
820,7036455,2,Rim
313,7036477,0,Dent
104,7073816,3,Scratch
383,7058499,2,Rim
105,7030898,0,Dent
490,7069846,2,Rim
162,7031873,3,Scratch
65,7035006,3,Scratch
93,7070717,1,Other
854,7031100,3,Scratch
285,7038297,3,Scratch
285,7038297,3,Scratch
29,7051720,3,Scratch
365,7067258,3,Scratch
252,7058255,0,Dent
332,7058182,2,Rim
283,7049205,3,Scratch
93,7070717,1,Other
758,7058710,2,Rim
18,7036544,2,Rim
154,7046184,2,Rim
7,7046567,2,Rim
599,7070007,0,Dent
784,7073477,2,Rim
452,7076154,0,Dent
46,7036076,2,Rim
27,7041045,0,Dent
747,7071587,1,Other
747,7071587,1,Other
747,7071587,1,Other
734,7043747,0,Dent
187,7029547,0,Dent
14,7075548,3,Scratch
456,7074826,2,Rim
133,7059136,0,Dent
278,7049751,3,Scratch
93,7070717,1,Other
198,7034714,3,Scratch
40,7035843,0,Dent
153,7073164,2,Rim
27,7041045,0,Dent
728,7048885,0,Dent
378,7076484,2,Rim
616,7070810,0,Dent
724,7036125,2,Rim
312,7036477,2,Rim
167,7040312,0,Dent
381,7050001,3,Scratch
309,7054388,2,Rim
821,7063285,0,Dent
284,7073856,3,Scratch
653,7042025,3,Scratch
805,7059672,2,Rim
640,7036496,2,Rim
747,7071587,1,Other
851,7065085,3,Scratch
401,7035233,0,Dent
386,7062166,2,Rim
85,7053664,3,Scratch
415,7073094,2,Rim
821,7063285,0,Dent
851,7065085,3,Scratch
40,7035843,0,Dent
236,7025372,1,Other
550,7036406,0,Dent
509,7070814,0,Dent
713,7054167,2,Rim
410,7059143,2,Rim
322,7058729,2,Rim
44,7061068,2,Rim
572,7058894,2,Rim
83,7052811,0,Dent
830,7038226,3,Scratch
85,7053664,3,Scratch
698,7075891,1,Other
698,7075891,1,Other
698,7075891,1,Other
56,7025641,3,Scratch
0,7057517,1,Other
0,7057517,1,Other
468,7071925,0,Dent
303,7060269,0,Dent
505,7044755,0,Dent
146,7025633,0,Dent
783,7067598,3,Scratch
502,7040139,0,Dent
397,7068348,0,Dent
698,7075891,1,Other
50,7025737,2,Rim
22,7053779,3,Scratch
290,7044612,2,Rim
702,7060512,2,Rim
584,7062624,2,Rim
757,7071952,0,Dent
0,7057517,1,Other
0,7057517,1,Other
49,7044701,0,Dent
783,7067598,3,Scratch
546,7025566,1,Other
546,7025566,1,Other
842,7027125,3,Scratch
575,7070191,2,Rim
441,7045165,2,Rim
612,7053567,2,Rim
765,7071715,2,Rim
474,7056192,3,Scratch
350,7073868,3,Scratch
458,7051056,2,Rim
538,7055452,2,Rim
685,7041117,0,Dent
793,7073466,2,Rim
733,7025913,0,Dent
258,7058575,0,Dent
397,7068348,0,Dent
334,7038327,2,Rim
740,7041122,0,Dent
232,7041084,2,Rim
363,7058583,2,Rim
258,7058575,0,Dent
504,7062329,2,Rim
372,7070121,2,Rim
66,7035006,2,Rim
686,7041117,2,Rim
88,7041047,2,Rim
714,7058895,2,Rim
697,7060636,2,Rim
487,7026542,0,Dent
709,7068889,2,Rim
716,7064844,2,Rim
304,7060269,2,Rim
558,7026619,2,Rim
142,7068630,2,Rim
739,7057514,0,Dent
787,7058780,2,Rim
556,7050517,2,Rim
686,7041117,2,Rim
666,7060596,2,Rim
414,7038295,2,Rim
720,7058507,2,Rim
528,7059041,0,Dent
726,7056445,2,Rim
558,7026619,2,Rim
215,7055558,2,Rim
535,7060100,2,Rim
848,7074270,2,Rim
521,7074389,0,Dent
459,7034995,2,Rim
195,7038425,2,Rim
745,7026840,2,Rim
546,7025566,1,Other
652,7053324,2,Rim
534,7065457,2,Rim
834,7029059,2,Rim
396,7064789,0,Dent
379,7050001,2,Rim
893,7037292,2,Rim
479,7058455,2,Rim
416,7058243,2,Rim
165,7059278,2,Rim
77,7040796,0,Dent
804,7071665,0,Dent
140,7044791,2,Rim
845,7040910,0,Dent
223,7026612,2,Rim
420,7034973,2,Rim
302,7058890,2,Rim
870,7065904,2,Rim
876,7059063,2,Rim
337,7044137,2,Rim
238,7070287,2,Rim
886,7037262,2,Rim
654,7049135,2,Rim
398,7061806,2,Rim
