annotation_index,image_id,human_label,label_name
144,7071722,2,Other
145,7071722,2,Other
146,7025633,1,Dent
147,7048634,1,Dent
148,7048912,4,Scratch
149,7075060,1,Dent
150,7064241,2,Other
151,7038269,4,Scratch
152,7058685,1,Dent
153,7073164,3,Rim
154,7046184,3,Rim
155,7070208,1,Dent
156,7070705,2,Other
157,7037352,3,Rim
158,7064983,4,Scratch
159,7027556,1,Dent
160,7025650,1,Dent
161,7037701,3,Rim
162,7031873,4,Scratch
163,7068757,1,Dent
164,7031346,3,Rim
165,7059278,3,Rim
166,7061617,1,Dent
167,7040312,1,Dent
168,7048637,3,Rim
169,7057694,3,Rim
170,7034960,3,Rim
171,7044693,1,Dent
172,7025546,1,Dent
173,7059708,4,Scratch
174,7037206,3,Rim
175,7026715,1,Dent
176,7035097,4,Scratch
177,7029322,4,Scratch
178,7034958,4,Scratch
179,7034904,4,Scratch
180,7038251,3,Rim
181,7038251,4,Scratch
182,7034622,1,Dent
183,7026904,3,Rim
184,7050361,3,Rim
185,7046701,4,Scratch
186,7026761,3,Rim
187,7029547,1,Dent
188,7027406,4,Scratch
189,7059539,4,Scratch
190,7025799,2,Other
191,7029225,4,Scratch
192,7038267,3,Rim
193,7038267,4,Scratch
194,7038425,4,Scratch
195,7038425,3,Rim
196,7040299,4,Scratch
197,7036241,4,Scratch
198,7034714,4,Scratch
199,7034714,4,Scratch
200,7072447,4,Scratch
201,7064748,3,Rim
202,7031114,4,Scratch
203,7065194,3,Rim
204,7031131,4,Scratch
205,7040217,1,Dent
206,7058286,3,Rim
207,7059334,4,Scratch
208,7032537,1,Dent
209,7059280,1,Dent
210,7052318,1,Dent
211,7074818,2,Other
212,7073124,4,Scratch
213,7058613,4,Scratch
214,7028923,4,Scratch
215,7055558,3,Rim
216,7044891,1,Dent
217,7072200,4,Scratch
218,7072864,4,Scratch
219,7072864,4,Scratch
220,7070917,4,Scratch
221,7070917,3,Rim
222,7070917,4,Scratch
223,7026612,3,Rim
224,7072506,1,Dent
225,7072506,1,Dent
226,7051339,4,Scratch
227,7055962,3,Rim
228,7048938,1,Dent
229,7034925,4,Scratch
230,7035159,3,Rim
231,7053309,4,Scratch
232,7041084,3,Rim
233,7041084,1,Dent
234,7072279,1,Dent
235,7031757,4,Scratch
236,7025372,2,Other
237,7059119,1,Dent
238,7070287,3,Rim
239,7070287,4,Scratch
240,7048999,3,Rim
241,7025740,3,Rim
242,7029096,4,Scratch
243,7029096,3,Rim
244,7050345,3,Rim
245,7050345,4,Scratch
246,7046329,3,Rim
247,7059390,1,Dent
248,7038246,4,Scratch
249,7064908,1,Dent
250,7035038,4,Scratch
251,7035038,3,Rim
252,7058255,1,Dent
253,7071864,1,Dent
254,7071864,4,Scratch
255,7040344,1,Dent
256,7057530,4,Scratch
257,7058575,3,Rim
258,7058575,1,Dent
259,7025451,1,Dent
260,7071136,3,Rim
261,7055702,1,Dent
262,7030895,4,Scratch
263,7030895,4,Scratch
264,7030895,4,Scratch
265,7059956,3,Rim
266,7058629,1,Dent
267,7027165,4,Scratch
268,7072082,2,Other
269,7072082,2,Other
270,7071604,2,Other
271,7071604,2,Other
272,7071604,2,Other
273,7061006,3,Rim
274,7035128,4,Scratch
275,7055217,4,Scratch
276,7071032,3,Rim
277,7031097,3,Rim
278,7049751,4,Scratch
279,7031093,1,Dent
280,7030892,4,Scratch
281,7030892,4,Scratch
282,7049205,3,Rim
283,7049205,4,Scratch
284,7073856,4,Scratch
285,7038297,4,Scratch
286,7039990,1,Dent
287,7073168,4,Scratch
288,7054038,3,Rim
289,7048905,1,Dent
290,7044612,3,Rim
291,7071738,4,Scratch
292,7070801,3,Rim
293,7074815,2,Other
294,7038407,4,Scratch
295,7038407,4,Scratch
296,7038407,4,Scratch
297,7072750,4,Scratch
298,7059704,1,Dent
299,7070055,4,Scratch
300,7026376,4,Scratch
301,7026376,3,Rim
302,7058890,3,Rim
303,7060269,1,Dent
304,7060269,3,Rim
305,7038383,1,Dent
306,7064242,1,Dent
307,7036587,3,Rim
308,7025447,2,Other
309,7054388,3,Rim
310,7037733,3,Rim
311,7037733,4,Scratch
312,7036477,3,Rim
313,7036477,1,Dent
314,7049043,1,Dent
315,7068667,1,Dent
316,7068667,3,Rim
317,7068667,1,Dent
318,7055118,1,Dent
319,7048713,4,Scratch
320,7048713,4,Scratch
321,7037331,3,Rim
322,7058729,3,Rim
323,7065040,1,Dent
324,7051510,1,Dent
325,7069246,4,Scratch
326,7067644,4,Scratch
327,7044101,1,Dent
328,7040150,1,Dent
329,7059497,4,Scratch
330,7061151,3,Rim
331,7026511,4,Scratch
332,7058182,3,Rim
333,7058796,3,Rim
334,7038327,3,Rim
335,7038327,4,Scratch
336,7058130,4,Scratch
337,7044137,3,Rim
338,7034754,4,Scratch
339,7066493,1,Dent
340,7068654,1,Dent
341,7068654,3,Rim
342,7041023,1,Dent
343,7030896,3,Rim
344,7035050,4,Scratch
345,7063020,3,Rim
346,7063020,4,Scratch
347,7070285,3,Rim
348,7070285,4,Scratch
349,7070285,1,Dent
350,7073868,4,Scratch
351,7072476,4,Scratch
352,7072476,4,Scratch
353,7037278,3,Rim
354,7070745,1,Dent
355,7058149,1,Dent
356,7030703,1,Dent
357,7030703,1,Dent
358,7063841,1,Dent
359,7026458,1,Dent
360,7026458,4,Scratch
361,7025581,3,Rim
363,7058583,3,Rim
364,7060935,3,Rim
365,7067258,4,Scratch
366,7056098,1,Dent
369,7054203,3,Rim
370,7054203,4,Scratch
371,7066827,1,Dent
372,7070121,3,Rim
373,7070121,1,Dent
374,7025576,2,Other
375,7038309,3,Rim
376,7025392,3,Rim
377,7025392,2,Other
378,7076484,3,Rim
379,7050001,3,Rim
380,7050001,4,Scratch
381,7050001,4,Scratch
382,7048410,3,Rim
383,7058499,3,Rim
384,7052881,4,Scratch
386,7062166,3,Rim
387,7062166,4,Scratch
388,7071028,1,Dent
389,7048603,3,Rim
391,7064752,3,Rim
393,7066398,1,Dent
394,7055042,1,Dent
396,7064789,1,Dent
397,7068348,1,Dent
398,7061806,3,Rim
399,7061806,4,Scratch
400,7031579,1,Dent
401,7035233,1,Dent
404,7058274,1,Dent
405,7070386,1,Dent
407,7070386,1,Dent
408,7045676,1,Dent
409,7025458,2,Other
410,7059143,3,Rim
413,7048486,1,Dent
414,7038295,3,Rim
415,7073094,3,Rim
416,7058243,3,Rim
417,7060813,3,Rim
418,7026385,1,Dent
419,7026385,4,Scratch
420,7034973,3,Rim
421,7059807,3,Rim
423,7058727,3,Rim
425,7047532,1,Dent
426,7069599,4,Scratch
428,7040011,1,Dent
430,7071297,1,Dent
431,7040995,4,Scratch
432,7071261,2,Other
433,7046478,3,Rim
434,7058205,1,Dent
435,7043413,1,Dent
436,7069918,1,Dent
437,7069388,3,Rim
438,7062192,1,Dent
439,7034568,4,Scratch
440,7034568,4,Scratch
441,7045165,3,Rim
442,7063146,1,Dent
443,7025386,2,Other
444,7058914,1,Dent
445,7034878,4,Scratch
446,7071030,1,Dent
449,7071030,1,Dent
451,7068042,4,Scratch
452,7076154,1,Dent
453,7038124,4,Scratch
454,7042036,1,Dent
455,7071522,3,Rim
456,7074826,3,Rim
457,7027450,4,Scratch
458,7051056,3,Rim
459,7034995,3,Rim
461,7060061,1,Dent
462,7060061,3,Rim
463,7036533,3,Rim
464,7071020,4,Scratch
465,7071020,3,Rim
467,7059090,3,Rim
468,7071925,1,Dent
469,7059508,1,Dent
470,7054092,1,Dent
472,7072891,2,Other
473,7072891,2,Other
474,7056192,4,Scratch
475,7056192,1,Dent
476,7031863,4,Scratch
477,7048678,4,Scratch
478,7048678,3,Rim
479,7058455,3,Rim
480,7055743,3,Rim
482,7026440,1,Dent
483,7026440,1,Dent
485,7026542,1,Dent
487,7026542,1,Dent
488,7026754,3,Rim
489,7038160,3,Rim
490,7069846,3,Rim
491,7030876,3,Rim
492,7071295,3,Rim
494,7071295,1,Dent
496,7060289,3,Rim
497,7025503,3,Rim
498,7029100,1,Dent
499,7068641,4,Scratch
501,7053296,4,Scratch
502,7040139,1,Dent
504,7062329,3,Rim
505,7044755,1,Dent
506,7044755,3,Rim
507,7031547,4,Scratch
508,7070814,1,Dent
509,7070814,1,Dent
510,7064609,3,Rim
511,7069858,2,Other
512,7034794,4,Scratch
513,7056316,3,Rim
515,7026877,3,Rim
518,7071162,3,Rim
519,7066180,1,Dent
520,7066180,3,Rim
521,7074389,1,Dent
522,7048620,3,Rim
523,7044294,1,Dent
524,7025954,1,Dent
525,7031796,2,Other
526,7043481,1,Dent
527,7032143,1,Dent
528,7059041,1,Dent
529,7059041,3,Rim
534,7065457,3,Rim
535,7060100,3,Rim
537,7039941,1,Dent
538,7055452,3,Rim
539,7056347,4,Scratch
540,7056347,3,Rim
541,7027239,1,Dent
542,7034560,1,Dent
543,7034560,4,Scratch
544,7026431,3,Rim
545,7025566,4,Scratch
546,7025566,2,Other
547,7035686,3,Rim
548,7044748,4,Scratch
549,7036406,3,Rim
550,7036406,1,Dent
551,7044664,3,Rim
553,7075623,1,Dent
555,7059279,3,Rim
556,7050517,3,Rim
558,7026619,3,Rim
559,7060088,2,Other
560,7060325,3,Rim
561,7027149,4,Scratch
562,7073285,4,Scratch
565,7070891,1,Dent
566,7070891,1,Dent
567,7027042,3,Rim
568,7040112,1,Dent
569,7057989,4,Scratch
570,7058500,4,Scratch
571,7063546,3,Rim
572,7058894,3,Rim
573,7027172,4,Scratch
575,7070191,3,Rim
576,7070191,2,Other
578,7025683,3,Rim
579,7067467,4,Scratch
580,7051464,1,Dent
581,7064164,1,Dent
584,7062624,3,Rim
585,7065435,1,Dent
587,7066288,3,Rim
590,7069609,1,Dent
592,7050884,3,Rim
594,7034303,4,Scratch
595,7052102,4,Scratch
599,7070007,1,Dent
601,7031597,1,Dent
604,7056001,4,Scratch
606,7046482,3,Rim
607,7035302,4,Scratch
608,7068311,2,Other
609,7025407,3,Rim
611,7058203,4,Scratch
612,7053567,3,Rim
613,7063579,1,Dent
614,7038316,1,Dent
615,7064992,2,Other
616,7070810,1,Dent
618,7070810,1,Dent
619,7070810,1,Dent
620,7058207,1,Dent
622,7062011,3,Rim
623,7062011,2,Other
624,7030656,2,Other
626,7026390,3,Rim
627,7071007,4,Scratch
628,7071007,4,Scratch
629,7071007,2,Other
630,7071007,2,Other
631,7038278,3,Rim
632,7069916,1,Dent
633,7069916,3,Rim
634,7025488,3,Rim
636,7068864,3,Rim
637,7068864,4,Scratch
638,7068864,1,Dent
639,7053282,3,Rim
640,7036496,3,Rim
643,7066367,1,Dent
644,7070774,1,Dent
646,7070871,1,Dent
648,7036260,4,Scratch
649,7035040,3,Rim
650,7050520,3,Rim
652,7053324,3,Rim
653,7042025,4,Scratch
654,7049135,3,Rim
655,7055080,2,Other
658,7073495,3,Rim
660,7048683,3,Rim
661,7048683,4,Scratch
662,7068764,1,Dent
663,7068764,1,Dent
666,7060596,3,Rim
667,7028270,1,Dent
669,7026637,3,Rim
670,7066410,3,Rim
671,7058527,1,Dent
673,7039985,1,Dent
674,7041088,3,Rim
676,7031498,3,Rim
677,7072424,1,Dent
678,7031471,1,Dent
679,7038325,4,Scratch
680,7038325,3,Rim
681,7046372,3,Rim
682,7060597,3,Rim
684,7058414,4,Scratch
685,7041117,1,Dent
686,7041117,3,Rim
687,7041112,1,Dent
691,7035822,3,Rim
693,7068144,4,Scratch
694,7065787,3,Rim
695,7026428,3,Rim
697,7060636,3,Rim
698,7075891,2,Other
699,7056624,4,Scratch
702,7060512,3,Rim
706,7061783,1,Dent
709,7068889,3,Rim
710,7068889,1,Dent
713,7054167,3,Rim
714,7058895,3,Rim
715,7066379,1,Dent
716,7064844,3,Rim
717,7045760,3,Rim
719,7058807,1,Dent
720,7058507,3,Rim
721,7038439,4,Scratch
722,7038439,3,Rim
723,7068411,1,Dent
724,7036125,3,Rim
725,7048321,1,Dent
726,7056445,3,Rim
727,7046040,3,Rim
728,7048885,1,Dent
729,7068817,1,Dent
730,7043912,1,Dent
731,7029035,1,Dent
732,7071610,2,Other
733,7025913,1,Dent
734,7043747,1,Dent
735,7031897,4,Scratch
736,7069823,1,Dent
737,7069823,1,Dent
738,7069823,1,Dent
739,7057514,1,Dent
740,7041122,1,Dent
741,7037246,1,Dent
742,7074812,2,Other
743,7074812,2,Other
744,7074812,2,Other
745,7026840,3,Rim
746,7043848,1,Dent
747,7071587,2,Other
748,7025746,4,Scratch
749,7025746,2,Other
750,7036300,3,Rim
751,7044212,4,Scratch
752,7044212,3,Rim
753,7027288,4,Scratch
754,7031589,4,Scratch
755,7059042,1,Dent
756,7051672,4,Scratch
757,7071952,1,Dent
758,7058710,3,Rim
759,7031332,4,Scratch
760,7027155,4,Scratch
761,7025689,3,Rim
762,7029264,4,Scratch
763,7026498,4,Scratch
764,7071174,2,Other
765,7071715,3,Rim
766,7031219,1,Dent
767,7069567,4,Scratch
768,7069567,4,Scratch
769,7069811,1,Dent
770,7059116,1,Dent
771,7038263,3,Rim
772,7025883,1,Dent
773,7074781,1,Dent
774,7074781,1,Dent
775,7034376,4,Scratch
776,7034376,4,Scratch
777,7072928,1,Dent
778,7072928,4,Scratch
779,7031782,4,Scratch
780,7059494,3,Rim
781,7053338,4,Scratch
782,7045110,3,Rim
783,7067598,4,Scratch
784,7073477,3,Rim
785,7049780,3,Rim
786,7049780,4,Scratch
787,7058780,3,Rim
788,7031626,4,Scratch
789,7040017,1,Dent
790,7040274,1,Dent
791,7031845,2,Other
792,7038348,3,Rim
793,7073466,3,Rim
794,7038125,4,Scratch
795,7067447,3,Rim
796,7038436,4,Scratch
797,7038479,2,Other
798,7038479,3,Rim
799,7025656,2,Other
800,7063077,1,Dent
801,7035840,3,Rim
802,7072086,1,Dent
803,7072086,4,Scratch
804,7071665,1,Dent
805,7059672,3,Rim
806,7070370,4,Scratch
807,7062415,1,Dent
808,7053127,4,Scratch
809,7070036,3,Rim
810,7070036,1,Dent
811,7070036,4,Scratch
812,7070036,1,Dent
813,7070036,1,Dent
814,7070036,1,Dent
815,7051713,1,Dent
816,7072300,2,Other
817,7069828,4,Scratch
818,7069828,4,Scratch
819,7048961,1,Dent
820,7036455,3,Rim
821,7063285,1,Dent
822,7051081,4,Scratch
823,7030874,1,Dent
824,7065430,1,Dent
825,7058003,4,Scratch
826,7031876,2,Other
827,7026835,3,Rim
828,7070911,4,Scratch
829,7031402,3,Rim
830,7038226,4,Scratch
831,7051469,1,Dent
832,7037288,3,Rim
833,7029059,4,Scratch
834,7029059,3,Rim
835,7044848,1,Dent
836,7049108,4,Scratch
837,7071907,4,Scratch
838,7066266,3,Rim
839,7026519,4,Scratch
840,7026519,3,Rim
841,7026519,4,Scratch
842,7027125,4,Scratch
843,7044739,3,Rim
844,7052464,1,Dent
845,7040910,1,Dent
846,7076289,1,Dent
847,7075501,3,Rim
848,7074270,3,Rim
849,7051295,4,Scratch
850,7065085,1,Dent
851,7065085,4,Scratch
852,7065085,1,Dent
853,7031100,1,Dent
854,7031100,4,Scratch
855,7048290,3,Rim
856,7038482,3,Rim
857,7038482,4,Scratch
858,7058444,2,Other
859,7057523,1,Dent
860,7057523,1,Dent
861,7036318,4,Scratch
862,7046516,3,Rim
863,7067181,3,Rim
864,7058518,4,Scratch
865,7060644,3,Rim
866,7027363,4,Scratch
867,7061194,1,Dent
868,7044707,4,Scratch
869,7044707,3,Rim
870,7065904,3,Rim
871,7038471,4,Scratch
872,7048595,2,Other
873,7048595,2,Other
874,7048595,1,Dent
875,7064710,1,Dent
876,7059063,3,Rim
877,7047008,1,Dent
878,7031786,2,Other
879,7038335,1,Dent
880,7038335,4,Scratch
881,7038335,4,Scratch
882,7038335,4,Scratch
883,7041118,3,Rim
884,7036007,1,Dent
885,7045015,4,Scratch
886,7037262,3,Rim
887,7025866,2,Other
888,7071017,3,Rim
889,7071010,3,Rim
890,7071010,4,Scratch
891,7071010,2,Other
892,7044988,4,Scratch
893,7037292,3,Rim
894,7038343,4,Scratch
895,7038343,3,Rim
896,7058676,4,Scratch
